arm,group,dataset,subject,seed,protocol,token,ends_at_ms,test_acc
reader,cohort,2a,6,2025,within,4,512.0,44.0972
reader,cohort,2a,6,2025,within,5,640.0,46.1806
reader,cohort,2a,6,2025,within,6,768.0,51.7361
reader,cohort,2a,6,2025,within,7,896.0,60.0694
reader,cohort,2a,6,2025,within,8,1024.0,64.9306
reader,cohort,2a,6,2025,within,9,1152.0,69.7917
reader,cohort,2a,6,2025,within,10,1280.0,68.75
reader,cohort,2a,6,2025,within,11,1408.0,71.5278
reader,cohort,2a,6,2025,within,12,1536.0,70.8333
reader,cohort,2a,6,2025,within,13,1664.0,71.5278
reader,cohort,2a,6,2025,within,14,1792.0,70.8333
reader,cohort,2a,6,2025,within,15,1920.0,70.8333
reader,cohort,2a,6,2025,within,16,2048.0,71.5278
reader,cohort,2a,6,2025,within,17,2176.0,72.2222
reader,cohort,2a,6,2025,within,18,2304.0,70.8333
reader,cohort,2a,6,2025,within,19,2432.0,71.875
reader,cohort,2a,6,2025,within,20,2560.0,73.2639
reader,cohort,2a,6,2025,within,21,2688.0,73.6111
reader,cohort,2a,6,2025,within,22,2816.0,72.9167
reader,cohort,2a,6,2025,within,23,2944.0,74.6528
reader,cohort,2a,6,2025,within,24,3072.0,73.6111
reader,cohort,2a,6,2025,within,25,3200.0,73.6111
reader,cohort,2a,6,2025,within,26,3328.0,74.3056
reader,cohort,2a,6,2025,within,27,3456.0,74.3056
reader,cohort,2a,6,2025,within,28,3584.0,73.6111
reader,cohort,2a,6,2025,within,29,3712.0,74.3056
reader,cohort,2a,6,2025,within,30,3840.0,70.4861
reader,cohort,2a,6,2025,within,31,3968.0,71.875
reader,cohort,2a,6,2025,within,32,4096.0,72.5694
reader,cohort,2a,6,2026,within,1,128.0,25.0
reader,cohort,2a,6,2026,within,2,256.0,25.0
reader,cohort,2a,6,2026,within,3,384.0,42.3611
reader,cohort,2a,6,2026,within,4,512.0,44.4444
reader,cohort,2a,6,2026,within,5,640.0,54.8611
reader,cohort,2a,6,2026,within,6,768.0,63.1944
reader,cohort,2a,6,2026,within,7,896.0,68.4028
reader,cohort,2a,6,2026,within,8,1024.0,70.1389
reader,cohort,2a,6,2026,within,9,1152.0,73.6111
reader,cohort,2a,6,2026,within,10,1280.0,77.4306
reader,cohort,2a,6,2026,within,11,1408.0,76.0417
reader,cohort,2a,6,2026,within,12,1536.0,76.7361
reader,cohort,2a,6,2026,within,13,1664.0,76.3889
reader,cohort,2a,6,2026,within,14,1792.0,77.0833
reader,cohort,2a,6,2026,within,15,1920.0,77.0833
reader,cohort,2a,6,2026,within,16,2048.0,77.0833
reader,cohort,2a,6,2026,within,17,2176.0,77.4306
reader,cohort,2a,6,2026,within,18,2304.0,77.4306
reader,cohort,2a,6,2026,within,19,2432.0,77.4306
reader,cohort,2a,6,2026,within,20,2560.0,77.7778
reader,cohort,2a,6,2026,within,21,2688.0,75.6944
reader,cohort,2a,6,2026,within,22,2816.0,77.7778
reader,cohort,2a,6,2026,within,23,2944.0,76.0417
reader,cohort,2a,6,2026,within,24,3072.0,76.3889
reader,cohort,2a,6,2026,within,25,3200.0,77.0833
reader,cohort,2a,6,2026,within,26,3328.0,77.4306
reader,cohort,2a,6,2026,within,27,3456.0,77.0833
reader,cohort,2a,6,2026,within,28,3584.0,78.4722
reader,cohort,2a,6,2026,within,29,3712.0,76.3889
reader,cohort,2a,6,2026,within,30,3840.0,78.125
reader,cohort,2a,6,2026,within,31,3968.0,77.4306
reader,cohort,2a,6,2026,within,32,4096.0,76.0417
reader,cohort,2a,6,2027,within,1,128.0,25.3472
reader,cohort,2a,6,2027,within,2,256.0,25.0
reader,cohort,2a,6,2027,within,3,384.0,34.0278
reader,cohort,2a,6,2027,within,4,512.0,43.4028
reader,cohort,2a,6,2027,within,5,640.0,47.9167
reader,cohort,2a,6,2027,within,6,768.0,54.1667
reader,cohort,2a,6,2027,within,7,896.0,59.375
reader,cohort,2a,6,2027,within,8,1024.0,63.8889
reader,cohort,2a,6,2027,within,9,1152.0,67.3611
reader,cohort,2a,6,2027,within,10,1280.0,69.7917
reader,cohort,2a,6,2027,within,11,1408.0,72.2222
reader,cohort,2a,6,2027,within,12,1536.0,71.875
reader,cohort,2a,6,2027,within,13,1664.0,71.5278
reader,cohort,2a,6,2027,within,14,1792.0,70.8333
reader,cohort,2a,6,2027,within,15,1920.0,71.5278
reader,cohort,2a,6,2027,within,16,2048.0,70.8333
reader,cohort,2a,6,2027,within,17,2176.0,70.8333
reader,cohort,2a,6,2027,within,18,2304.0,70.1389
reader,cohort,2a,6,2027,within,19,2432.0,70.4861
reader,cohort,2a,6,2027,within,20,2560.0,71.5278
reader,cohort,2a,6,2027,within,21,2688.0,72.2222
reader,cohort,2a,6,2027,within,22,2816.0,71.875
reader,cohort,2a,6,2027,within,23,2944.0,70.8333
reader,cohort,2a,6,2027,within,24,3072.0,71.5278
reader,cohort,2a,6,2027,within,25,3200.0,70.8333
reader,cohort,2a,6,2027,within,26,3328.0,71.875
reader,cohort,2a,6,2027,within,27,3456.0,72.9167
reader,cohort,2a,6,2027,within,28,3584.0,71.875
reader,cohort,2a,6,2027,within,29,3712.0,71.1806
reader,cohort,2a,6,2027,within,30,3840.0,71.1806
reader,cohort,2a,6,2027,within,31,3968.0,70.8333
reader,cohort,2a,6,2027,within,32,4096.0,76.0417
reader,cohort,2a,7,2025,within,1,128.0,26.3889
reader,cohort,2a,7,2025,within,2,256.0,27.0833
reader,cohort,2a,7,2025,within,3,384.0,36.8056
reader,cohort,2a,7,2025,within,4,512.0,52.4306
reader,cohort,2a,7,2025,within,5,640.0,54.5139
reader,cohort,2a,7,2025,within,6,768.0,58.3333
reader,cohort,2a,7,2025,within,7,896.0,70.8333
reader,cohort,2a,7,2025,within,8,1024.0,75.0
reader,cohort,2a,7,2025,within,9,1152.0,81.25
reader,cohort,2a,7,2025,within,10,1280.0,83.6806
reader,cohort,2a,7,2025,within,11,1408.0,85.4167
reader,cohort,2a,7,2025,within,12,1536.0,88.1944
reader,cohort,2a,7,2025,within,13,1664.0,92.3611
reader,cohort,2a,7,2025,within,14,1792.0,91.6667
reader,cohort,2a,7,2025,within,15,1920.0,92.7083
reader,cohort,2a,7,2025,within,16,2048.0,91.6667
reader,cohort,2a,7,2025,within,17,2176.0,90.625
reader,cohort,2a,7,2025,within,18,2304.0,90.9722
reader,cohort,2a,7,2025,within,19,2432.0,90.625
reader,cohort,2a,7,2025,within,20,2560.0,90.9722
reader,cohort,2a,7,2025,within,21,2688.0,90.625
reader,cohort,2a,7,2025,within,22,2816.0,91.3194
reader,cohort,2a,7,2025,within,23,2944.0,91.6667
reader,cohort,2a,7,2025,within,24,3072.0,90.9722
reader,cohort,2a,7,2025,within,25,3200.0,90.625
reader,cohort,2a,7,2025,within,26,3328.0,90.9722
reader,cohort,2a,7,2025,within,27,3456.0,92.0139
reader,cohort,2a,7,2025,within,28,3584.0,90.9722
reader,cohort,2a,7,2025,within,29,3712.0,90.9722
reader,cohort,2a,7,2025,within,30,3840.0,87.8472
reader,cohort,2a,7,2025,within,31,3968.0,90.2778
reader,cohort,2a,7,2025,within,32,4096.0,92.3611
reader,cohort,2a,7,2026,within,1,128.0,25.0
reader,cohort,2a,7,2026,within,2,256.0,25.0
reader,cohort,2a,7,2026,within,3,384.0,31.25
reader,cohort,2a,7,2026,within,4,512.0,46.1806
reader,cohort,2a,7,2026,within,5,640.0,50.3472
reader,cohort,2a,7,2026,within,6,768.0,56.9444
reader,cohort,2a,7,2026,within,7,896.0,60.7639
reader,cohort,2a,7,2026,within,8,1024.0,67.0139
reader,cohort,2a,7,2026,within,9,1152.0,82.2917
reader,cohort,2a,7,2026,within,10,1280.0,82.9861
reader,cohort,2a,7,2026,within,11,1408.0,84.0278
reader,cohort,2a,7,2026,within,12,1536.0,87.1528
reader,cohort,2a,7,2026,within,13,1664.0,88.5417
reader,cohort,2a,7,2026,within,14,1792.0,91.6667
reader,cohort,2a,7,2026,within,15,1920.0,93.0556
reader,cohort,2a,7,2026,within,16,2048.0,92.7083
reader,cohort,2a,7,2026,within,17,2176.0,91.3194
reader,cohort,2a,7,2026,within,18,2304.0,90.9722
reader,cohort,2a,7,2026,within,19,2432.0,90.2778
reader,cohort,2a,7,2026,within,20,2560.0,92.0139
reader,cohort,2a,7,2026,within,21,2688.0,90.2778
reader,cohort,2a,7,2026,within,22,2816.0,89.9306
reader,cohort,2a,7,2026,within,23,2944.0,91.6667
reader,cohort,2a,7,2026,within,24,3072.0,91.3194
reader,cohort,2a,7,2026,within,25,3200.0,90.625
reader,cohort,2a,7,2026,within,26,3328.0,90.9722
reader,cohort,2a,7,2026,within,27,3456.0,91.3194
reader,cohort,2a,7,2026,within,28,3584.0,91.3194
reader,cohort,2a,7,2026,within,29,3712.0,90.2778
reader,cohort,2a,7,2026,within,30,3840.0,91.3194
reader,cohort,2a,7,2026,within,31,3968.0,91.3194
reader,cohort,2a,7,2026,within,32,4096.0,93.0556
reader,cohort,2a,7,2027,within,1,128.0,25.0
reader,cohort,2a,7,2027,within,2,256.0,26.0417
reader,cohort,2a,7,2027,within,3,384.0,26.3889
reader,cohort,2a,7,2027,within,4,512.0,44.0972
reader,cohort,2a,7,2027,within,5,640.0,46.1806
reader,cohort,2a,7,2027,within,6,768.0,47.9167
reader,cohort,2a,7,2027,within,7,896.0,59.0278
reader,cohort,2a,7,2027,within,8,1024.0,68.0556
reader,cohort,2a,7,2027,within,9,1152.0,72.9167
reader,cohort,2a,7,2027,within,10,1280.0,76.7361
reader,cohort,2a,7,2027,within,11,1408.0,79.5139
reader,cohort,2a,7,2027,within,12,1536.0,83.3333
reader,cohort,2a,7,2027,within,13,1664.0,87.8472
reader,cohort,2a,7,2027,within,14,1792.0,90.625
reader,cohort,2a,7,2027,within,15,1920.0,90.625
reader,cohort,2a,7,2027,within,16,2048.0,91.3194
reader,cohort,2a,7,2027,within,17,2176.0,89.9306
reader,cohort,2a,7,2027,within,18,2304.0,90.2778
reader,cohort,2a,7,2027,within,19,2432.0,89.9306
reader,cohort,2a,7,2027,within,20,2560.0,90.625
reader,cohort,2a,7,2027,within,21,2688.0,92.3611
reader,cohort,2a,7,2027,within,22,2816.0,91.3194
reader,cohort,2a,7,2027,within,23,2944.0,90.9722
reader,cohort,2a,7,2027,within,24,3072.0,91.3194
reader,cohort,2a,7,2027,within,25,3200.0,92.0139
reader,cohort,2a,7,2027,within,26,3328.0,92.0139
reader,cohort,2a,7,2027,within,27,3456.0,92.0139
reader,cohort,2a,7,2027,within,28,3584.0,91.3194
reader,cohort,2a,7,2027,within,29,3712.0,89.5833
reader,cohort,2a,7,2027,within,30,3840.0,90.2778
reader,cohort,2a,7,2027,within,31,3968.0,90.2778
reader,cohort,2a,7,2027,within,32,4096.0,92.0139
reader,cohort,2a,8,2025,within,1,128.0,22.9167
reader,cohort,2a,8,2025,within,2,256.0,23.6111
reader,cohort,2a,8,2025,within,3,384.0,27.0833
reader,cohort,2a,8,2025,within,4,512.0,47.5694
reader,cohort,2a,8,2025,within,5,640.0,50.0
reader,cohort,2a,8,2025,within,6,768.0,56.9444
reader,cohort,2a,8,2025,within,7,896.0,62.1528
reader,cohort,2a,8,2025,within,8,1024.0,61.4583
reader,cohort,2a,8,2025,within,9,1152.0,65.9722
reader,cohort,2a,8,2025,within,10,1280.0,67.0139
reader,cohort,2a,8,2025,within,11,1408.0,67.7083
reader,cohort,2a,8,2025,within,12,1536.0,76.7361
reader,cohort,2a,8,2025,within,13,1664.0,76.7361
reader,cohort,2a,8,2025,within,14,1792.0,78.4722
reader,cohort,2a,8,2025,within,15,1920.0,78.4722
reader,cohort,2a,8,2025,within,16,2048.0,82.2917
reader,cohort,2a,8,2025,within,17,2176.0,82.9861
reader,cohort,2a,8,2025,within,18,2304.0,82.9861
reader,cohort,2a,8,2025,within,19,2432.0,82.9861
reader,cohort,2a,8,2025,within,20,2560.0,83.6806
reader,cohort,2a,8,2025,within,21,2688.0,85.0694
reader,cohort,2a,8,2025,within,22,2816.0,86.4583
reader,cohort,2a,8,2025,within,23,2944.0,86.8056
reader,cohort,2a,8,2025,within,24,3072.0,86.1111
reader,cohort,2a,8,2025,within,25,3200.0,85.0694
reader,cohort,2a,8,2025,within,26,3328.0,86.1111
reader,cohort,2a,8,2025,within,27,3456.0,86.1111
reader,cohort,2a,8,2025,within,28,3584.0,88.5417
reader,cohort,2a,8,2025,within,29,3712.0,85.0694
reader,cohort,2a,8,2025,within,30,3840.0,87.5
reader,cohort,2a,8,2025,within,31,3968.0,86.1111
reader,cohort,2a,8,2025,within,32,4096.0,88.5417
reader,cohort,2a,8,2026,within,1,128.0,23.9583
reader,cohort,2a,8,2026,within,2,256.0,23.2639
reader,cohort,2a,8,2026,within,3,384.0,25.6944
reader,cohort,2a,8,2026,within,4,512.0,43.4028
reader,cohort,2a,8,2026,within,5,640.0,50.0
reader,cohort,2a,8,2026,within,6,768.0,53.8194
reader,cohort,2a,8,2026,within,7,896.0,56.9444
reader,cohort,2a,8,2026,within,8,1024.0,64.2361
reader,cohort,2a,8,2026,within,9,1152.0,63.1944
reader,cohort,2a,8,2026,within,10,1280.0,69.0972
reader,cohort,2a,8,2026,within,11,1408.0,69.7917
reader,cohort,2a,8,2026,within,12,1536.0,73.6111
reader,cohort,2a,8,2026,within,13,1664.0,73.9583
reader,cohort,2a,8,2026,within,14,1792.0,76.0417
reader,cohort,2a,8,2026,within,15,1920.0,77.0833
reader,cohort,2a,8,2026,within,16,2048.0,79.5139
reader,cohort,2a,8,2026,within,17,2176.0,79.5139
reader,cohort,2a,8,2026,within,18,2304.0,80.5556
reader,cohort,2a,8,2026,within,19,2432.0,79.1667
reader,cohort,2a,8,2026,within,20,2560.0,82.2917
reader,cohort,2a,8,2026,within,21,2688.0,83.6806
reader,cohort,2a,8,2026,within,22,2816.0,84.7222
reader,cohort,2a,8,2026,within,23,2944.0,86.1111
reader,cohort,2a,8,2026,within,24,3072.0,87.1528
reader,cohort,2a,8,2026,within,25,3200.0,83.3333
reader,cohort,2a,8,2026,within,26,3328.0,87.5
reader,cohort,2a,8,2026,within,27,3456.0,86.8056
reader,cohort,2a,8,2026,within,28,3584.0,89.2361
reader,cohort,2a,8,2026,within,29,3712.0,85.7639
reader,cohort,2a,8,2026,within,30,3840.0,87.1528
reader,cohort,2a,8,2026,within,31,3968.0,87.5
reader,cohort,2a,8,2026,within,32,4096.0,88.5417
reader,cohort,2a,8,2027,within,1,128.0,25.0
reader,cohort,2a,8,2027,within,2,256.0,25.3472
reader,cohort,2a,8,2027,within,3,384.0,24.3056
reader,cohort,2a,8,2027,within,4,512.0,41.3194
reader,cohort,2a,8,2027,within,5,640.0,43.0556
reader,cohort,2a,8,2027,within,6,768.0,50.6944
reader,cohort,2a,8,2027,within,7,896.0,59.7222
reader,cohort,2a,8,2027,within,8,1024.0,63.5417
reader,cohort,2a,8,2027,within,9,1152.0,68.4028
reader,cohort,2a,8,2027,within,10,1280.0,72.9167
reader,cohort,2a,8,2027,within,11,1408.0,74.6528
reader,cohort,2a,8,2027,within,12,1536.0,76.0417
reader,cohort,2a,8,2027,within,13,1664.0,78.125
reader,cohort,2a,8,2027,within,14,1792.0,79.8611
reader,cohort,2a,8,2027,within,15,1920.0,79.1667
reader,cohort,2a,8,2027,within,16,2048.0,80.5556
reader,cohort,2a,8,2027,within,17,2176.0,82.2917
reader,cohort,2a,8,2027,within,18,2304.0,81.9444
reader,cohort,2a,8,2027,within,19,2432.0,82.9861
reader,cohort,2a,8,2027,within,20,2560.0,83.6806
reader,cohort,2a,8,2027,within,21,2688.0,84.7222
reader,cohort,2a,8,2027,within,22,2816.0,84.7222
reader,cohort,2a,8,2027,within,23,2944.0,85.4167
reader,cohort,2a,8,2027,within,24,3072.0,85.7639
reader,cohort,2a,8,2027,within,25,3200.0,86.1111
reader,cohort,2a,8,2027,within,26,3328.0,87.5
reader,cohort,2a,8,2027,within,27,3456.0,87.1528
reader,cohort,2a,8,2027,within,28,3584.0,87.1528
reader,cohort,2a,8,2027,within,29,3712.0,87.1528
reader,cohort,2a,8,2027,within,30,3840.0,87.8472
reader,cohort,2a,8,2027,within,31,3968.0,87.5
reader,cohort,2a,8,2027,within,32,4096.0,88.5417
reader,cohort,2a,9,2025,within,1,128.0,25.0
reader,cohort,2a,9,2025,within,2,256.0,25.3472
reader,cohort,2a,9,2025,within,3,384.0,25.3472
reader,cohort,2a,9,2025,within,4,512.0,34.0278
reader,cohort,2a,9,2025,within,5,640.0,44.0972
reader,cohort,2a,9,2025,within,6,768.0,60.4167
reader,cohort,2a,9,2025,within,7,896.0,71.875
reader,cohort,2a,9,2025,within,8,1024.0,77.7778
reader,cohort,2a,9,2025,within,9,1152.0,78.125
reader,cohort,2a,9,2025,within,10,1280.0,77.4306
reader,cohort,2a,9,2025,within,11,1408.0,81.25
reader,cohort,2a,9,2025,within,12,1536.0,82.9861
reader,cohort,2a,9,2025,within,13,1664.0,82.9861
reader,cohort,2a,9,2025,within,14,1792.0,84.375
reader,cohort,2a,9,2025,within,15,1920.0,85.4167
reader,cohort,2a,9,2025,within,16,2048.0,87.1528
reader,cohort,2a,9,2025,within,17,2176.0,87.5
reader,cohort,2a,9,2025,within,18,2304.0,87.5
reader,cohort,2a,9,2025,within,19,2432.0,87.8472
reader,cohort,2a,9,2025,within,20,2560.0,87.8472
reader,cohort,2a,9,2025,within,21,2688.0,88.1944
reader,cohort,2a,9,2025,within,22,2816.0,88.1944
reader,cohort,2a,9,2025,within,23,2944.0,88.1944
reader,cohort,2a,9,2025,within,24,3072.0,88.1944
reader,cohort,2a,9,2025,within,25,3200.0,88.1944
reader,cohort,2a,9,2025,within,26,3328.0,88.5417
reader,cohort,2a,9,2025,within,27,3456.0,88.5417
reader,cohort,2a,9,2025,within,28,3584.0,87.8472
reader,cohort,2a,9,2025,within,29,3712.0,88.8889
reader,cohort,2a,9,2025,within,30,3840.0,88.8889
reader,cohort,2a,9,2025,within,31,3968.0,88.1944
reader,cohort,2a,9,2025,within,32,4096.0,88.1944
reader,cohort,2a,9,2026,within,1,128.0,25.0
reader,cohort,2a,9,2026,within,2,256.0,25.0
reader,cohort,2a,9,2026,within,3,384.0,25.0
reader,cohort,2a,9,2026,within,4,512.0,27.0833
reader,cohort,2a,9,2026,within,5,640.0,34.7222
reader,cohort,2a,9,2026,within,6,768.0,45.4861
reader,cohort,2a,9,2026,within,7,896.0,61.4583
reader,cohort,2a,9,2026,within,8,1024.0,73.6111
reader,cohort,2a,9,2026,within,9,1152.0,75.6944
reader,cohort,2a,9,2026,within,10,1280.0,76.0417
reader,cohort,2a,9,2026,within,11,1408.0,79.8611
reader,cohort,2a,9,2026,within,12,1536.0,81.9444
reader,cohort,2a,9,2026,within,13,1664.0,81.25
reader,cohort,2a,9,2026,within,14,1792.0,84.0278
reader,cohort,2a,9,2026,within,15,1920.0,85.0694
reader,cohort,2a,9,2026,within,16,2048.0,85.7639
reader,cohort,2a,9,2026,within,17,2176.0,85.0694
reader,cohort,2a,9,2026,within,18,2304.0,85.0694
reader,cohort,2a,9,2026,within,19,2432.0,85.7639
reader,cohort,2a,9,2026,within,20,2560.0,86.1111
reader,cohort,2a,9,2026,within,21,2688.0,86.8056
reader,cohort,2a,9,2026,within,22,2816.0,86.8056
reader,cohort,2a,9,2026,within,23,2944.0,86.1111
reader,cohort,2a,9,2026,within,24,3072.0,86.4583
reader,cohort,2a,9,2026,within,25,3200.0,86.1111
reader,cohort,2a,9,2026,within,26,3328.0,86.4583
reader,cohort,2a,9,2026,within,27,3456.0,86.1111
reader,cohort,2a,9,2026,within,28,3584.0,87.1528
reader,cohort,2a,9,2026,within,29,3712.0,85.7639
reader,cohort,2a,9,2026,within,30,3840.0,88.5417
reader,cohort,2a,9,2026,within,31,3968.0,87.5
reader,cohort,2a,9,2026,within,32,4096.0,88.5417
reader,cohort,2a,9,2027,within,1,128.0,24.6528
reader,cohort,2a,9,2027,within,2,256.0,26.3889
reader,cohort,2a,9,2027,within,3,384.0,25.6944
reader,cohort,2a,9,2027,within,4,512.0,35.7639
reader,cohort,2a,9,2027,within,5,640.0,42.7083
reader,cohort,2a,9,2027,within,6,768.0,50.6944
reader,cohort,2a,9,2027,within,7,896.0,67.0139
reader,cohort,2a,9,2027,within,8,1024.0,79.8611
reader,cohort,2a,9,2027,within,9,1152.0,78.4722
reader,cohort,2a,9,2027,within,10,1280.0,83.3333
reader,cohort,2a,9,2027,within,11,1408.0,82.9861
reader,cohort,2a,9,2027,within,12,1536.0,84.375
reader,cohort,2a,9,2027,within,13,1664.0,84.375
reader,cohort,2a,9,2027,within,14,1792.0,85.0694
reader,cohort,2a,9,2027,within,15,1920.0,85.7639
reader,cohort,2a,9,2027,within,16,2048.0,87.5
reader,cohort,2a,9,2027,within,17,2176.0,87.1528
reader,cohort,2a,9,2027,within,18,2304.0,87.8472
reader,cohort,2a,9,2027,within,19,2432.0,88.1944
reader,cohort,2a,9,2027,within,20,2560.0,88.1944
reader,cohort,2a,9,2027,within,21,2688.0,88.1944
reader,cohort,2a,9,2027,within,22,2816.0,87.5
reader,cohort,2a,9,2027,within,23,2944.0,87.5
reader,cohort,2a,9,2027,within,24,3072.0,87.1528
reader,cohort,2a,9,2027,within,25,3200.0,87.5
reader,cohort,2a,9,2027,within,26,3328.0,86.8056
reader,cohort,2a,9,2027,within,27,3456.0,87.5
reader,cohort,2a,9,2027,within,28,3584.0,87.5
reader,cohort,2a,9,2027,within,29,3712.0,87.5
reader,cohort,2a,9,2027,within,30,3840.0,87.8472
reader,cohort,2a,9,2027,within,31,3968.0,87.1528
reader,cohort,2a,9,2027,within,32,4096.0,87.8472
reader,cohort,2b,1,2025,within,1,128.0,50.0
reader,cohort,2b,1,2025,within,2,256.0,50.0
reader,cohort,2b,1,2025,within,3,384.0,49.6875
reader,cohort,2b,1,2025,within,4,512.0,50.3125
reader,cohort,2b,1,2025,within,5,640.0,51.25
reader,cohort,2b,1,2025,within,6,768.0,64.0625
reader,cohort,2b,1,2025,within,7,896.0,65.0
reader,cohort,2b,1,2025,within,8,1024.0,66.25
reader,cohort,2b,1,2025,within,9,1152.0,70.625
reader,cohort,2b,1,2025,within,10,1280.0,73.4375
reader,cohort,2b,1,2025,within,11,1408.0,75.3125
reader,cohort,2b,1,2025,within,12,1536.0,75.3125
reader,cohort,2b,1,2025,within,13,1664.0,74.0625
reader,cohort,2b,1,2025,within,14,1792.0,74.375
reader,cohort,2b,1,2025,within,15,1920.0,75.3125
reader,cohort,2b,1,2025,within,16,2048.0,75.9375
reader,cohort,2b,1,2025,within,17,2176.0,76.5625
reader,cohort,2b,1,2025,within,18,2304.0,76.5625
reader,cohort,2b,1,2025,within,19,2432.0,75.9375
reader,cohort,2b,1,2025,within,20,2560.0,75.625
reader,cohort,2b,1,2025,within,21,2688.0,76.25
reader,cohort,2b,1,2025,within,22,2816.0,77.8125
reader,cohort,2b,1,2025,within,23,2944.0,78.125
reader,cohort,2b,1,2025,within,24,3072.0,77.5
reader,cohort,2b,1,2025,within,25,3200.0,77.8125
reader,cohort,2b,1,2025,within,26,3328.0,79.6875
reader,cohort,2b,1,2025,within,27,3456.0,80.625
reader,cohort,2b,1,2025,within,28,3584.0,77.1875
reader,cohort,2b,1,2025,within,29,3712.0,77.8125
reader,cohort,2b,1,2025,within,30,3840.0,79.6875
reader,cohort,2b,1,2025,within,31,3968.0,78.75
reader,cohort,2b,1,2025,within,32,4096.0,77.8125
reader,cohort,2b,1,2026,within,1,128.0,50.0
reader,cohort,2b,1,2026,within,2,256.0,50.0
reader,cohort,2b,1,2026,within,3,384.0,50.0
reader,cohort,2b,1,2026,within,4,512.0,50.0
reader,cohort,2b,1,2026,within,5,640.0,52.1875
reader,cohort,2b,1,2026,within,6,768.0,57.1875
reader,cohort,2b,1,2026,within,7,896.0,58.125
reader,cohort,2b,1,2026,within,8,1024.0,64.375
reader,cohort,2b,1,2026,within,9,1152.0,73.4375
reader,cohort,2b,1,2026,within,10,1280.0,74.375
reader,cohort,2b,1,2026,within,11,1408.0,75.3125
reader,cohort,2b,1,2026,within,12,1536.0,75.9375
reader,cohort,2b,1,2026,within,13,1664.0,74.6875
reader,cohort,2b,1,2026,within,14,1792.0,74.375
reader,cohort,2b,1,2026,within,15,1920.0,75.625
reader,cohort,2b,1,2026,within,16,2048.0,75.0
reader,cohort,2b,1,2026,within,17,2176.0,75.0
reader,cohort,2b,1,2026,within,18,2304.0,75.3125
